datetime,grid,predicted_occupancy,predicted_utilization,recommended_tariff_inr_kwh,expected_utilization_after_pricing,baseline_queue_proxy,dynamic_queue_proxy
2022-07-15 03:10:00,1082,8.193412263514048,0.3901624887387642,16.200000000000003,0.3823592389639889,0.0,0.0
2022-07-13 11:25:00,966,30.08962155167319,0.1489585225330356,14.69791704506607,0.14970848637719178,0.0,0.0
2022-07-14 00:30:00,594,11.134381464339821,0.2930100385352585,14.986020077070517,0.29307830949786323,0.0,0.0
2022-07-18 20:00:00,686,4.951189002698337,0.05563133710897008,14.51126267421794,0.056084488957775375,0.0,0.0
2022-07-16 14:05:00,735,2.5973146742249376,0.13670077232762828,14.673401544655258,0.13744487667907224,0.0,0.0
2022-07-16 05:35:00,998,62.0007258866349,0.382720530164413,16.200000000000003,0.37506611956112473,0.0,0.0
2022-07-14 10:45:00,1143,3.040494071519868,0.11694207967384108,14.633884159347682,0.11765565213729808,0.0,0.0
2022-07-17 08:35:00,105,16.277350150152547,0.17502527043174781,14.750050540863494,0.17575439495974174,0.0,0.0
2022-07-13 10:55:00,848,6.019317537483584,0.5016097947902987,16.200000000000003,0.49157759889449265,0.0,0.0
2022-07-14 02:05:00,215,2.893363079318534,0.05564159767920258,14.511283195358404,0.05609481407625146,0.0,0.0
2022-07-16 17:55:00,733,28.652450450035538,0.22040346500027336,14.840806930000547,0.22098824340413856,0.0,0.0
2022-07-15 16:55:00,1143,1.051287042976587,0.04043411703756104,14.480868234075123,0.040783960947249745,0.0,0.0
2022-07-13 21:30:00,969,22.217768056541978,0.44435536113083957,16.200000000000003,0.4354682539082228,0.0,0.0
2022-07-15 20:55:00,972,32.90625652131239,0.4387500869508319,16.200000000000003,0.42997508521181527,0.0,0.0
2022-07-16 02:35:00,1107,2.0835849305334926,0.17363207754445772,14.747264155088915,0.17436346170815545,0.0,0.0
2022-07-13 17:25:00,333,37.79406637610371,0.4294780270011785,16.200000000000003,0.4208884664611549,0.0,0.0
2022-07-14 06:25:00,982,12.572045160601439,0.5238352150250599,16.200000000000003,0.5133585107245587,0.0,0.0
2022-07-17 09:55:00,529,11.282308190319595,0.2350480872983249,14.870096174596648,0.23555698139322145,0.0,0.0
2022-07-14 19:45:00,1043,20.05768106331592,0.29496589798994,14.98993179597988,0.2950153942706057,0.0,0.0
2022-07-17 21:30:00,895,11.334707657031633,0.2518823923784807,14.90376478475696,0.2522863916492553,0.0,0.0
2022-07-15 05:10:00,226,15.393360775709187,0.21680789824942517,14.833615796498849,0.21740912174047503,0.0,0.0
2022-07-18 10:40:00,225,4.787207776085174,0.23936038880425872,14.878720777608518,0.23984421283468377,0.0,0.0
2022-07-14 00:00:00,115,1.6185992376171874,0.07037387989639945,14.540747759792799,0.07091253592964102,0.0,0.0
2022-07-15 07:10:00,529,13.928690576750173,0.29018105368229524,14.98036210736459,0.29027602942191266,0.0,0.0
2022-07-16 13:45:00,217,39.508382326192766,0.306266529660409,16.200000000000003,0.3001411990672009,0.0,0.0
2022-07-16 09:30:00,584,8.94707127293794,0.1626740231443262,14.725348046288653,0.1634186687822374,0.0,0.0
2022-07-14 20:25:00,1074,25.720969846501397,0.3136703639817244,16.200000000000003,0.3073969567020899,0.0,0.0
2022-07-16 01:25:00,1167,192.2091198605288,0.5031652352369864,16.200000000000003,0.49310193053224666,0.0,0.0
2022-07-18 02:55:00,775,23.64828970776972,0.9095496041449892,17.256371182826683,0.875344912209253,2.848289707769718,1.9589677174405777
2022-07-18 00:15:00,775,18.598710516349207,0.7153350198595849,16.200000000000003,0.7010283194623932,0.0,0.0
2022-07-17 11:50:00,1093,2.9493924745210256,0.49156541242017093,16.200000000000003,0.48173410417176754,0.0,0.0
2022-07-18 05:40:00,1102,19.843874409155127,0.18373957786254747,14.767479155725095,0.18445163255873606,0.0,0.0
2022-07-18 01:20:00,724,55.30340611062047,0.3331530488591595,16.200000000000003,0.32648998788197625,0.0,0.0
2022-07-14 13:35:00,739,3.172585770490227,0.3172585770490227,16.200000000000003,0.31091340550804225,0.0,0.0
2022-07-17 09:40:00,513,81.27945847004071,0.36448187654726777,16.200000000000003,0.3571922390163224,0.0,0.0
2022-07-15 06:30:00,987,0.8275221143789349,0.09194690159765943,14.58389380319532,0.09258456285652236,0.0,0.0
2022-07-15 09:55:00,1029,24.01594921723828,0.6671097004788411,16.200000000000003,0.6537675064692643,0.0,0.0
2022-07-18 04:50:00,855,86.62644309445221,0.4125068718783439,16.200000000000003,0.404256734440777,0.0,0.0
2022-07-16 07:30:00,1029,29.00153097961639,0.805598082767122,16.25398151239725,0.7887613310635779,0.20153097961638933,0.0
2022-07-14 06:10:00,804,8.125868686649659,0.38694612793569805,16.200000000000003,0.37920720537698405,0.0,0.0
2022-07-14 07:25:00,333,50.670705002167985,0.5758034659337271,16.200000000000003,0.5642873966150526,0.0,0.0
2022-07-18 01:45:00,1131,61.48035649897329,0.6682647445540575,16.200000000000003,0.6548994496629763,0.0,0.0
2022-07-17 01:35:00,1124,32.10348608848881,0.5262866571883411,16.200000000000003,0.5157609240445743,0.0,0.0
2022-07-14 18:45:00,216,7.6167091530238835,0.31736288137599517,16.200000000000003,0.31101562374847525,0.0,0.0
2022-07-18 10:10:00,527,40.79633170045475,0.2914023692889625,14.982804738577926,0.29148588162094474,0.0,0.0
2022-07-18 12:55:00,570,7.873207359237179,0.3749146361541514,16.200000000000003,0.3674163434310684,0.0,0.0
2022-07-16 06:50:00,1156,1.2521445412952557,0.04173815137650852,14.483476302753017,0.04209746378092933,0.0,0.0
2022-07-14 00:00:00,682,30.159451458625764,0.6031890291725153,16.200000000000003,0.591125248589065,0.0,0.0
2022-07-16 14:10:00,701,1.431672807958642,0.11930606732988684,14.638612134659773,0.12002466341312824,0.0,0.0
2022-07-14 07:30:00,1111,16.216912411041225,0.2748629222210377,14.949725844442074,0.2750932305761852,0.0,0.0
2022-07-14 01:55:00,1134,5.409521074676956,0.09326760473580958,14.586535209471618,0.09391031924672918,0.0,0.0
2022-07-14 06:20:00,1124,21.645754765247666,0.3548484387745519,16.200000000000003,0.34775146999906087,0.0,0.0
2022-07-16 16:15:00,109,6.520104729823967,0.16718217255958892,14.734364345119177,0.16792233165779336,0.0,0.0
2022-07-16 17:00:00,746,36.785165121536835,0.319871001056842,16.200000000000003,0.3134735810357052,0.0,0.0
2022-07-17 06:50:00,570,19.27150585934423,0.9176907552068682,17.3348751394948,0.8819791997055895,2.4715058593442305,1.7215631938173779
2022-07-15 20:55:00,903,11.293825359768318,0.19813728701347927,14.79627457402696,0.19881004706677863,0.0,0.0
2022-07-14 13:10:00,972,17.64234902923216,0.23523132038976213,14.870462640779524,0.2357391744572494,0.0,0.0
2022-07-15 01:55:00,340,10.317822237112075,0.4486009668309598,16.200000000000003,0.43962894749434056,0.0,0.0
2022-07-15 03:20:00,227,29.785285979705677,0.313529326102165,16.200000000000003,0.30725873958012173,0.0,0.0
2022-07-13 05:10:00,1122,7.005043046163021,0.11298456526069388,14.625969130521387,0.11368889384706254,0.0,0.0
2022-07-17 17:05:00,580,9.501908064706049,0.190038161294121,14.780076322588242,0.19073472614879383,0.0,0.0
2022-07-14 15:05:00,804,5.053012731095902,0.2406196538617096,14.881239307723419,0.2410959231395091,0.0,0.0
2022-07-17 09:35:00,802,14.649394808231266,0.2525757725557115,14.905151545111423,0.2529750462518648,0.0,0.0
2022-07-17 13:15:00,706,9.679049392733392,0.3226349797577797,16.200000000000003,0.3161822801626241,0.0,0.0
2022-07-14 01:40:00,527,52.00353641295386,0.371453831521099,16.200000000000003,0.36402475489067704,0.0,0.0
2022-07-15 15:50:00,577,1.2291687859771874,0.05121536608238281,14.502430732164765,0.05164008595244155,0.0,0.0
2022-07-15 04:40:00,223,50.37256443623397,0.3168085813599621,16.200000000000003,0.31047240973276286,0.0,0.0
2022-07-16 04:10:00,226,12.824249164939006,0.18062322767519728,14.761246455350394,0.18134196827275573,0.0,0.0
2022-07-15 05:00:00,1095,10.20778378670847,0.3519925443692576,16.200000000000003,0.34495269348187246,0.0,0.0
2022-07-18 00:55:00,124,7.107381851055232,0.12691753305455772,14.653835066109115,0.1276497730452148,0.0,0.0
2022-07-13 15:45:00,328,18.682458835624374,0.196657461427625,14.793314922855249,0.1973348974707293,0.0,0.0
2022-07-16 16:50:00,989,15.136478774296688,0.12206837721207006,14.64413675442414,0.12279237136035114,0.0,0.0
2022-07-17 23:20:00,580,14.65126170948289,0.2930252341896578,14.986050468379316,0.2930933602691576,0.0,0.0
2022-07-18 03:30:00,123,5.752164817751607,0.20543445777684313,14.810868915553687,0.20608202513987603,0.0,0.0
2022-07-17 13:50:00,732,27.29785298397137,0.6348337903249156,16.200000000000003,0.6221371145184172,0.0,0.0
2022-07-15 15:25:00,735,6.637037402887748,0.3493177580467236,16.200000000000003,0.3423314028857891,0.0,0.0
2022-07-16 07:10:00,1160,0.0,0.0,14.399999999999999,0.0,0.0,0.0
2022-07-17 16:15:00,988,11.700095591155458,0.16714422273079227,14.734288445461585,0.1678844252516908,0.0,0.0
2022-07-14 18:35:00,1011,86.43222676919103,0.251256473166253,14.902512946332507,0.25166471072098406,0.0,0.0
2022-07-15 05:35:00,527,47.783148499419624,0.34130820356728303,16.200000000000003,0.33448203949593736,0.0,0.0
2022-07-16 06:20:00,348,21.615297893200605,0.25134067317675124,14.902681346353503,0.25174834210875396,0.0,0.0
2022-07-18 20:15:00,967,10.30573861533988,0.42940577563916166,16.200000000000003,0.42081766012637845,0.0,0.0
2022-07-18 14:20:00,224,23.06743310512361,0.16359881634839438,14.727197632696788,0.1643426520881918,0.0,0.0
2022-07-15 21:20:00,804,4.996690065588571,0.23793762217088435,14.875875244341769,0.23842985465778202,0.0,0.0
2022-07-17 16:25:00,987,0.8504211085464686,0.09449123428294096,14.588982468565883,0.09513852684722658,0.0,0.0
2022-07-15 02:40:00,1162,6.562757468842803,0.29830715767467286,14.996614315349346,0.2983239905740882,0.0,0.0
2022-07-13 11:20:00,897,3.374319738424382,0.0766890849641905,14.553378169928381,0.07725993528874425,0.0,0.0
2022-07-15 00:35:00,655,1.5798324688212784,0.06582635286755327,14.531652705735107,0.06634017943850068,0.0,0.0
2022-07-16 20:00:00,842,49.74957959338666,0.5466986768504029,16.200000000000003,0.5357647033133948,0.0,0.0
2022-07-18 17:25:00,204,8.679462628856083,0.1522712741904576,14.704542548380914,0.15302110223424267,0.0,0.0
2022-07-16 07:20:00,988,17.65369409753129,0.2521956299647327,14.904391259929465,0.25259749840526974,0.0,0.0
2022-07-16 14:05:00,206,19.351429174567784,0.16827329717015463,14.73654659434031,0.169012166723839,0.0,0.0
2022-07-14 03:55:00,716,62.80359127468284,0.4272353147937608,16.200000000000003,0.4186906084978856,0.0,0.0
2022-07-16 20:30:00,630,2.108047974763367,0.3513413291272278,16.200000000000003,0.34431450254468327,0.0,0.0
2022-07-17 02:20:00,702,0.4561633089599786,0.15205443631999285,14.704108872639987,0.1528042956297064,0.0,0.0
2022-07-18 18:30:00,1081,10.347663126598459,0.2201630452467757,14.840326090493551,0.22074895014949902,0.0,0.0
2022-07-16 11:50:00,631,1.6086933932434695,0.047314511565984395,14.494629023131969,0.047713034581486645,0.0,0.0
2022-07-17 15:15:00,982,7.877177928702526,0.3282157470292719,16.200000000000003,0.32165143208868646,0.0,0.0
2022-07-14 10:10:00,322,33.87603669280741,0.5132732832243547,16.200000000000003,0.5030078175598676,0.0,0.0
2022-07-17 17:20:00,771,5.201772621347589,0.2167405258894829,14.833481051778966,0.21734204929628273,0.0,0.0
2022-07-14 12:05:00,855,47.574271598399406,0.2265441504685686,14.853088300937136,0.22709885023620346,0.0,0.0
2022-07-17 23:50:00,644,15.238709051788788,0.31747310524559974,16.200000000000003,0.31112364314068774,0.0,0.0
2022-07-17 21:40:00,967,7.625926400878063,0.31774693336991927,16.200000000000003,0.3113919947025209,0.0,0.0
2022-07-15 15:50:00,832,18.485915402367162,0.24323572897851528,14.88647145795703,0.24369596560657678,0.0,0.0
2022-07-17 04:20:00,1082,6.358475286071706,0.302784537431986,16.200000000000003,0.2967288466833463,0.0,0.0
2022-07-17 07:15:00,887,10.817115859541005,0.30047544054280567,16.200000000000003,0.29446593173194957,0.0,0.0
2022-07-16 16:40:00,890,3.468047748361818,0.19266931935343434,14.785338638706868,0.19335863032629816,0.0,0.0
2022-07-16 04:50:00,1166,23.90541064056567,0.3145448768495483,16.200000000000003,0.3082539793125573,0.0,0.0
2022-07-16 18:00:00,225,6.028503642696145,0.30142518213480723,16.200000000000003,0.2953966784921111,0.0,0.0
2022-07-14 07:45:00,330,12.252619878315837,0.35007485366616675,16.200000000000003,0.34307335659284344,0.0,0.0
2022-07-13 04:00:00,1154,6.762522841767055,0.3073874018985025,16.200000000000003,0.3012396538605324,0.0,0.0
2022-07-15 02:50:00,972,36.150453337853406,0.4820060445047121,16.200000000000003,0.47236592361461777,0.0,0.0
2022-07-18 04:15:00,594,12.000573927129572,0.3158045770297256,16.200000000000003,0.3094884854891311,0.0,0.0
2022-07-13 14:35:00,1154,3.3531700508305287,0.15241682049229677,14.704833640984594,0.15316662579158702,0.0,0.0
2022-07-14 19:20:00,773,11.586923001705914,0.28967307504264783,14.979346150085297,0.2897727894462522,0.0,0.0
2022-07-16 16:10:00,1163,3.0884535765600427,0.17158075425333572,14.743161508506672,0.17231522995486429,0.0,0.0
2022-07-16 07:00:00,346,51.66552481247217,0.46968658920429246,16.200000000000003,0.46029285742020665,0.0,0.0
2022-07-18 15:10:00,1149,19.637263867351933,0.4091096639031653,16.200000000000003,0.400927470625102,0.0,0.0
2022-07-16 14:30:00,215,2.9913622507612976,0.05752619713002495,14.515052394260051,0.057991150322783784,0.0,0.0
2022-07-18 03:45:00,701,0.6849360648836385,0.05707800540696987,14.51415601081394,0.05754018883766498,0.0,0.0
2022-07-13 21:55:00,1126,10.850716277074975,0.25835038754940415,14.916700775098809,0.25870906066666727,0.0,0.0
2022-07-14 22:50:00,710,21.23162117829173,0.2558026647986955,14.911605329597391,0.25617952466941196,0.0,0.0
2022-07-17 19:35:00,343,5.718437161795603,0.20422989863555727,14.808459797271116,0.2048818692386898,0.0,0.0
2022-07-15 15:25:00,969,8.44971511440023,0.16899430228800458,14.73798860457601,0.16973227617069095,0.0,0.0
2022-07-17 11:35:00,699,18.92441194612259,0.22005130169909987,14.8401026033982,0.22063772887010863,0.0,0.0
2022-07-16 19:30:00,690,20.466617812149426,0.2923802544592775,14.984760508918555,0.29245451656394794,0.0,0.0
2022-07-13 21:40:00,1061,19.708048693569747,0.16154138273417826,14.723082765468355,0.1622869426169977,0.0,0.0
2022-07-14 03:35:00,216,9.602677247896803,0.40011155199570014,16.200000000000003,0.39210932095578616,0.0,0.0
2022-07-14 10:30:00,744,41.41664583219361,0.30678996912736006,16.200000000000003,0.30065416974481285,0.0,0.0
2022-07-14 00:30:00,1037,2.5116608061536043,0.20930506717946704,14.818610134358934,0.2099378308130283,0.0,0.0
2022-07-14 22:15:00,712,55.19824034201123,0.6133137815779026,16.200000000000003,0.6010475059463445,0.0,0.0
2022-07-16 00:40:00,589,25.086868957582233,0.3135858619697779,16.200000000000003,0.3073141447303823,0.0,0.0
2022-07-17 11:35:00,322,15.952507394358488,0.2417046574902801,14.883409314980561,0.24217433268343316,0.0,0.0
2022-07-16 05:05:00,974,81.52702016132343,0.5159937984893889,16.200000000000003,0.505673922519601,0.0,0.0
2022-07-16 10:45:00,1011,89.56748573688441,0.26037059807233837,14.920741196144677,0.26071454244171016,0.0,0.0
2022-07-18 10:15:00,1031,53.41728936715872,0.31056563585557395,16.200000000000003,0.3043543231384625,0.0,0.0
2022-07-16 09:50:00,775,17.252845808629257,0.6635709926395867,16.200000000000003,0.6502995727867951,0.0,0.0
2022-07-17 06:50:00,969,18.106211957531116,0.3621242391506223,16.200000000000003,0.3548817543676098,0.0,0.0
2022-07-13 13:25:00,1113,3.815343598053296,0.06936988360096902,14.538739767201939,0.06990317641195165,0.0,0.0
2022-07-16 05:10:00,1093,0.5349165086649024,0.0891527514441504,14.5783055028883,0.08977933852225649,0.0,0.0
2022-07-17 15:20:00,888,35.67077992416804,0.2529842547813336,14.905968509562667,0.2533807295569047,0.0,0.0
2022-07-16 09:35:00,628,0.6507939915137155,0.10846566525228592,14.616931330504572,0.10915816188685475,0.0,0.0
2022-07-13 17:25:00,804,4.443340603024406,0.21158764776306693,14.823175295526134,0.21221121315116734,0.0,0.0
2022-07-16 08:00:00,698,3.1505492153320755,0.3500610239257862,16.200000000000003,0.34305980344727044,0.0,0.0
2022-07-13 21:40:00,693,14.713840701756165,0.1961845426900822,14.792369085380164,0.19686344229063246,0.0,0.0
2022-07-15 12:35:00,215,5.395210767535116,0.10375405322182915,14.607508106443658,0.10443276363538218,0.0,0.0
2022-07-14 18:30:00,1093,3.8090127400060956,0.6348354566676826,16.200000000000003,0.622138747534329,0.0,0.0
2022-07-14 23:55:00,596,36.55863021054566,0.4940355433857521,16.200000000000003,0.4841548325180371,0.0,0.0
2022-07-17 04:25:00,1100,12.455723735278603,0.1805177352938928,14.761035470587785,0.18123669088831054,0.0,0.0
2022-07-14 06:50:00,1124,22.25958950042955,0.3649113032857303,16.200000000000003,0.3576130772200157,0.0,0.0
2022-07-15 11:05:00,783,4.984482242372419,0.2076867600988508,14.815373520197703,0.2083258346891607,0.0,0.0
2022-07-17 13:40:00,115,2.500993032959037,0.10873882751995813,14.617477655039917,0.10943207804147721,0.0,0.0
2022-07-18 20:55:00,643,3.7815376420777467,0.1219850852283144,14.64397017045663,0.12270892404665891,0.0,0.0
2022-07-18 08:35:00,205,2.2166357576009634,0.037570097586457005,14.475140195172914,0.03789874815456638,0.0,0.0
2022-07-13 22:30:00,690,20.24224249645306,0.2891748928064723,14.978349785612945,0.28927923778021586,0.0,0.0
2022-07-14 20:10:00,904,10.306983282714402,0.19087006079100743,14.781740121582015,0.19156438206203874,0.0,0.0
2022-07-15 06:00:00,1068,72.18779336761975,0.23361745426414157,14.867234908528284,0.23413439164222108,0.0,0.0
2022-07-18 01:00:00,709,19.909193828043197,0.35552131835791423,16.200000000000003,0.3484108919907559,0.0,0.0
2022-07-14 19:15:00,123,7.733418328789202,0.27619351174247153,14.952387023484944,0.2764126849956083,0.0,0.0
2022-07-17 08:40:00,724,51.46433334746484,0.3100261045028002,16.200000000000003,0.3038255824127442,0.0,0.0
2022-07-17 12:20:00,682,12.138597461713664,0.24277194923427328,14.885543898468546,0.24323506141544904,0.0,0.0
2022-07-13 07:20:00,320,3.560621897415264,0.14242487589661057,14.684849751793221,0.14317296314643785,0.0,0.0
2022-07-18 21:15:00,1067,24.570210688736108,0.5014328711986961,16.200000000000003,0.49140421377472215,0.0,0.0
2022-07-18 18:45:00,1112,2.507523735398627,0.1393068741888126,14.678613748377625,0.14005306275749216,0.0,0.0
2022-07-17 19:35:00,1173,14.790163602646473,0.33614008187832894,16.200000000000003,0.3294172802407624,0.0,0.0
2022-07-16 07:30:00,729,8.258768767406599,0.21176330172837432,14.823526603456749,0.21238614488036134,0.0,0.0
2022-07-14 17:55:00,584,5.315749872589642,0.09664999768344804,14.593299995366896,0.0973051235918755,0.0,0.0
2022-07-14 08:30:00,226,26.27904292625456,0.37012736515851496,16.200000000000003,0.36272481785534466,0.0,0.0
2022-07-14 18:30:00,744,49.593131414739624,0.3673565289980713,16.200000000000003,0.3600093984181098,0.0,0.0
2022-07-14 07:15:00,216,7.093241274746873,0.2955517197811197,14.99110343956224,0.29559554301007834,0.0,0.0
2022-07-18 14:35:00,706,9.646451708316873,0.3215483902772291,16.200000000000003,0.3151174224716845,0.0,0.0
2022-07-13 14:15:00,340,6.930307614646413,0.301317722375931,16.200000000000003,0.2952913679284124,0.0,0.0
2022-07-13 23:10:00,975,7.182872797549791,0.39904848875276616,16.200000000000003,0.39106751897771086,0.0,0.0
2022-07-16 13:35:00,1124,15.575758301023274,0.255340300016775,14.91068060003355,0.25572041405652085,0.0,0.0
2022-07-13 06:35:00,966,82.96285106072378,0.4107071834689296,16.200000000000003,0.40249303979955103,0.0,0.0
2022-07-17 01:00:00,587,41.40674884920796,0.3113289387158493,16.200000000000003,0.30510235994153234,0.0,0.0
2022-07-14 03:45:00,1112,4.014793499798863,0.22304408332215905,14.84608816664432,0.22361623538521322,0.0,0.0
2022-07-15 22:00:00,1109,8.96192240773046,0.1445471356085558,14.689094271217112,0.1452961444842201,0.0,0.0
2022-07-18 14:45:00,746,36.49318167242785,0.31733201454285087,16.200000000000003,0.31098537425199385,0.0,0.0
2022-07-16 23:50:00,598,3.6157953372211393,0.3013162781017616,16.200000000000003,0.2952899525397264,0.0,0.0
2022-07-17 00:15:00,307,56.6039374261797,0.3537746089136231,16.200000000000003,0.34669911673535064,0.0,0.0
2022-07-17 13:15:00,1115,7.261267645237803,0.1171172200844807,14.634234440168962,0.11783117751064828,0.0,0.0
2022-07-15 17:00:00,795,33.24717574202604,0.3227881140002528,16.200000000000003,0.3163323517202477,0.0,0.0
2022-07-15 02:25:00,991,15.800787907880842,0.6869907786035149,16.200000000000003,0.6732509630314446,0.0,0.0
2022-07-15 18:15:00,704,41.9235730651758,0.29733030542677874,14.994660610853558,0.29735676479687384,0.0,0.0
2022-07-14 00:00:00,1099,1.2455330276001932,0.06919627931112185,14.538392558622244,0.0697286379352163,0.0,0.0
2022-07-14 10:50:00,520,62.43674662889346,0.4730056562794959,16.200000000000003,0.463545543153906,0.0,0.0
2022-07-17 14:25:00,1074,32.3082942410656,0.3940035883056781,16.200000000000003,0.38612351653956456,0.0,0.0
2022-07-16 00:05:00,343,3.7774638134632097,0.13490942190940033,14.6698188438188,0.13565183105783005,0.0,0.0
2022-07-17 02:05:00,862,8.771927014750693,0.24366463929863036,14.88732927859726,0.24412220381013228,0.0,0.0
2022-07-13 13:55:00,332,109.54958402535937,0.4763025392406929,16.200000000000003,0.466776488455879,0.0,0.0
2022-07-16 09:10:00,771,12.11472659742604,0.5047802748927517,16.200000000000003,0.4946846693948966,0.0,0.0
2022-07-17 23:05:00,842,66.15533612371416,0.7269817156452106,16.200000000000003,0.7124420813323065,0.0,0.0
2022-07-15 01:40:00,966,88.36528190807104,0.4374518906340151,16.200000000000003,0.42870285282133475,0.0,0.0
2022-07-15 13:00:00,735,10.722001112098864,0.5643158480052034,16.200000000000003,0.5530295310450993,0.0,0.0
2022-07-18 18:35:00,895,6.850352134269492,0.15223004742821095,14.70446009485642,0.15297988165782656,0.0,0.0
2022-07-17 22:15:00,1168,8.300413741846352,0.19303287771735703,14.786065755434715,0.19372115009853577,0.0,0.0
2022-07-18 21:25:00,329,73.87675235374991,0.2766919563810858,14.95338391276217,0.2769069279873636,0.0,0.0
2022-07-17 09:45:00,998,42.76880276876526,0.26400495536274854,14.928009910725496,0.2643217177011731,0.0,0.0
2022-07-15 01:30:00,735,7.669050003756118,0.4036342107240062,16.200000000000003,0.39556152650952603,0.0,0.0
2022-07-16 05:40:00,1076,58.95601486726756,0.4793171940428257,16.200000000000003,0.4697308501619692,0.0,0.0
2022-07-14 04:45:00,724,55.06276333724408,0.3317033935978559,16.200000000000003,0.32506932572589875,0.0,0.0
2022-07-18 11:20:00,202,14.2581505215538,0.250142991606207,14.900285983212415,0.2505587043139456,0.0,0.0
2022-07-16 15:55:00,501,16.814223917405915,0.35774944505118966,16.200000000000003,0.3505944561501659,0.0,0.0
2022-07-16 09:00:00,576,75.14206824437491,0.5146717003039377,16.200000000000003,0.504378266297859,0.0,0.0
2022-07-17 06:25:00,745,18.0174729229493,0.6434811758196178,16.200000000000003,0.6306115523032254,0.0,0.0
2022-07-16 02:25:00,848,0.0,0.0,14.399999999999999,0.0,0.0,0.0
2022-07-18 10:15:00,630,1.4127436529334725,0.23545727548891207,14.870914550977824,0.23596384395777914,0.0,0.0
2022-07-16 09:00:00,329,76.74917387611788,0.28745008942366246,14.974900178847326,0.28757033852090996,0.0,0.0
2022-07-13 18:05:00,888,25.421451105621394,0.18029397947249215,14.760587958944985,0.1810133886327495,0.0,0.0
2022-07-14 21:00:00,715,10.230751926157168,0.7869809173967053,16.200000000000003,0.7712412990487711,0.0,0.0
2022-07-13 20:10:00,655,1.6848258133817362,0.07020107555757234,14.540402151115144,0.07073881327950007,0.0,0.0
2022-07-17 02:05:00,986,46.79616483667334,0.5317746004167425,16.200000000000003,0.5211391084084076,0.0,0.0
2022-07-18 17:55:00,708,5.229537514793789,0.16869475854173513,14.73738951708347,0.16943310874183734,0.0,0.0
2022-07-15 05:10:00,831,3.9361610552967985,0.21867561418315548,14.83735122836631,0.21926840285037436,0.0,0.0
2022-07-14 09:15:00,739,2.0711421664705463,0.20711421664705462,14.81422843329411,0.2077554821889477,0.0,0.0
2022-07-13 22:40:00,1068,78.50440875774873,0.25405957526779527,14.90811915053559,0.25444862876096475,0.0,0.0
2022-07-16 17:40:00,520,39.90492152256725,0.30231001153460035,16.200000000000003,0.29626381130390833,0.0,0.0
2022-07-14 23:30:00,1168,15.45632009156715,0.35944930445505,16.200000000000003,0.352260318365949,0.0,0.0
2022-07-15 13:20:00,790,5.1258155344931735,0.16018173545291167,14.720363470905824,0.16092827986168393,0.0,0.0
2022-07-15 08:40:00,1093,3.0587600562126154,0.5097933427021025,16.200000000000003,0.4995974758480605,0.0,0.0
2022-07-16 20:40:00,1015,16.204622380279343,0.1687981497945765,14.737596299589153,0.16953637078005315,0.0,0.0
2022-07-17 21:15:00,781,9.706685930588066,0.2773338837310876,14.954667767462176,0.2775434197995529,0.0,0.0
2022-07-17 18:40:00,900,2.2927003482734705,0.19105836235612253,14.782116724712244,0.191752169385477,0.0,0.0
